1,10,14,12,14,0,14,11,14,3,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,2,1,0,12,1,0,0,0,0,5,0,1,0,3,6,0,4,0,0,0
1,8,14,11,14,0,14,14,14,8,0,0,3,0,0,0,2,0,0,4,0,0,0,0,0,0,2,3,0,8,0,0,0,0,2,5,0,0,0,1,9,0,10,4,0,0
1,10,14,4,14,0,14,9,14,10,0,0,2,0,0,0,4,0,0,4,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,7,0,1,0,0,6,0,7,0,0,0
1,8,18,4,14,0,14,7,14,4,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,3,1,0,10,0,0,0,0,0,2,0,1,0,0,9,0,8,0,0,0
1,11,14,10,14,0,14,11,14,13,0,0,2,0,0,0,2,0,0,6,0,0,0,0,0,0,0,2,0,10,0,0,0,0,0,7,1,1,0,0,9,0,8,0,0,2
1,2,15,11,14,0,14,15,14,5,0,0,4,0,0,0,3,0,0,0,1,0,3,0,0,0,3,2,0,5,1,0,0,0,3,4,0,0,0,1,3,0,2,5,0,0
1,12,14,13,14,0,14,14,14,11,0,0,1,0,0,0,2,1,0,3,0,0,0,0,1,0,0,3,0,9,1,0,0,0,2,6,0,0,0,1,11,0,6,2,0,0
1,7,14,14,16,0,14,17,14,8,0,0,1,0,0,0,1,0,0,1,3,0,2,0,0,0,1,4,0,6,1,0,0,0,1,4,0,0,0,1,3,0,5,3,0,0
1,8,14,17,14,0,14,14,14,12,0,0,1,0,0,0,4,0,0,2,1,0,0,0,0,0,0,3,0,6,3,0,0,0,1,10,1,0,0,3,5,0,8,0,0,0
1,9,14,18,14,0,17,14,17,10,0,0,2,0,0,0,3,0,0,2,0,0,0,0,0,0,0,4,0,9,4,0,0,0,1,3,0,0,0,1,8,0,5,2,0,0
1,11,14,9,14,0,14,13,14,11,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,11,1,0,0,0,0,9,0,0,0,0,10,0,9,0,0,0
1,9,14,5,14,0,14,13,14,10,0,1,2,0,0,1,3,0,0,3,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,9,0,1,0,0,9,0,5,1,0,0
1,4,14,9,14,0,14,20,14,6,0,1,5,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3,0,6,0,0,0,0,2,4,0,0,0,0,3,0,5,2,0,0
1,9,14,13,14,0,14,13,14,6,0,0,2,0,0,0,1,0,0,5,0,0,0,0,2,0,0,2,0,9,0,0,0,0,0,4,0,1,0,1,9,0,6,1,0,0
1,10,14,10,14,0,22,16,17,13,0,2,3,0,0,1,4,0,0,7,0,0,0,0,0,0,1,4,0,5,1,0,0,0,1,0,1,0,0,0,10,0,6,0,0,0
1,9,18,7,14,0,14,11,14,11,0,1,1,0,0,0,4,0,0,4,1,0,0,0,0,0,0,4,0,10,2,0,0,0,0,5,0,0,0,0,10,0,9,0,0,0
1,10,14,9,14,0,14,14,14,13,0,0,5,0,0,0,4,0,0,2,0,0,0,0,0,0,0,1,0,6,0,0,0,0,1,8,0,0,0,0,8,0,9,1,0,1
1,7,14,10,14,0,14,14,14,7,0,0,3,0,0,0,2,0,0,2,1,0,1,0,0,0,1,2,0,6,0,0,0,0,1,6,0,0,0,0,4,0,7,1,0,0
1,10,14,11,14,0,14,14,14,9,0,0,5,0,0,0,5,0,0,4,0,0,0,0,0,0,0,5,0,6,0,0,0,0,2,9,0,0,0,0,9,0,6,0,0,0
1,9,15,16,14,0,14,13,14,7,0,0,2,0,0,0,2,0,0,3,0,0,0,0,1,0,0,4,0,2,0,0,0,0,0,3,0,0,0,1,6,0,4,2,0,0
